,SOL,BTC,ETH,USDC
2023-12-19,153.7555387624356,257.14667969253946,150.1231780276537,128.90152107384742
2023-12-20,147.36845059704967,254.19145886192024,150.05994934908466,126.58210985516993
2023-12-21,144.63769441862902,250.84741996055277,150.96688985921102,126.13317622940143
2023-12-22,138.191969854235,240.25814620857577,149.16475226788378,127.31299212097782
2023-12-23,130.6259461202008,237.90491292328397,147.62463259535883,130.87352345176816
2023-12-24,129.64619454078675,239.77479312717597,148.07121819001557,125.32300331324655
2023-12-25,131.66402662479638,240.85568113652334,149.60603156654153,135.18902593575547
2023-12-26,126.20230539901682,249.21191199939253,148.77587511963216,135.99293803513123
2023-12-27,126.11267085447857,247.14725942607765,147.11008244324202,136.91635384391455
2023-12-28,122.3111968479009,250.9067605626691,145.91497659542895,133.84923764483918
2023-12-29,121.23482686210222,257.2654866657193,144.38189145689438,134.83558236293598
2023-12-30,119.486726676872,261.21668243455616,146.3902659138831,139.84771445138435
2023-12-31,119.0910727988038,264.76220156689874,146.7066666308784,143.50017813258634
2024-01-01,117.40276060930657,268.7601389435406,146.16474013789812,143.34465787123133
